variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v2149	snv	-0.79182	0	0.01	0	0.81648	-0.02144	1.09624
v2150	snv	-0.79182	0	0.05163	0	0.9248	2.0759	-0.47278
v2151	snv	-0.79182	0	0.01	0	-1.82734	2.6595	1.34647
v2152	snv	-0.79182	0	0.01963	0	1.0381	-0.2057	-0.47842
v2153	other_complex_sv	0.86227	0	0.01	0	-1.33187	-1.01207	-1.0556
v2154	snv	-0.79182	0	0.16232	0	0.0009	-2.37378	-0.83117
v2155	snv	-0.79182	0	0.01	0	-0.33381	1.07363	-0.16312
v2156	str_vntr_repeat	0.91206	1	0.01288	0	-1.85365	0.39556	-1.31603
v2157	snv	-0.79182	0	0.01	0	-0.03715	0.86417	-1.19489
v2158	insertion_mei	1.78307	0	0.01	0	-1.70053	1.35355	2.31227
v2159	snv	-0.79182	0	0.03123	0	-0.95854	1.48951	1.3219
v2160	other_complex_sv	0.70756	0	0.01	0	-0.21928	-1.90267	0.95195
v2161	snv	-0.79182	0	0.01813	0	0.09189	-0.53414	0.54897
v2162	snv	-0.79182	0	0.03729	0	-0.77157	1.09615	-1.57695
v2163	snv	-0.79182	0	0.01	0	-1.95952	-0.37018	-0.19326
v2164	snv	-0.79182	0	0.01127	0	-0.2539	-1.75438	-0.34607
v2165	snv	-0.79182	0	0.02948	0	-0.84778	0.91226	-1.30941
v2166	snv	-0.79182	0	0.01269	0	-1.90766	0.21297	0.70161
v2167	snv	-0.79182	0	0.01	0	-0.69031	0.84698	1.05488
v2168	duplication_short	1.49101	0	0.02357	1	-0.89844	0.91987	0.57161
v2169	small_indel	-0.10295	0	0.17073	0	-0.80702	-0.0846	2.45594
v2170	deletion_short	0.47094	0	0.01	1	-0.8133	1.94513	0.00485
v2171	snv	-0.79182	0	0.01	0	-1.24956	-1.23654	-1.57487
v2172	snv	-0.79182	0	0.03009	0	0.0286	1.04731	-1.17043
v2173	deletion_long	0.42667	0	0.01	1	0.52256	0.74927	1.42127
v2174	deletion_long	1.72712	0	0.14473	1	0.13751	1.81386	1.91418
v2175	snv	-0.79182	0	0.02291	0	0.77961	0.93206	-2.28733
v2176	snv	-0.79182	0	0.01	0	-2.15508	0.26637	-0.85938
v2177	small_indel	-0.30497	0	0.01	0	-1.06437	-1.28586	0.18726
v2178	snv	-0.79182	0	0.01	0	0.07693	1.05425	1.22103
v2179	snv	-0.79182	0	0.01093	0	0.14135	-0.59762	-0.03319
v2180	snv	-0.79182	0	0.03604	0	0.93414	-0.22451	-0.27853
v2181	snv	-0.79182	0	0.03216	0	-0.5229	-0.60683	-1.3418
v2182	insertion_mei	0.79497	0	0.03276	0	-1.83665	-1.62918	2.7552
v2183	snv	-0.79182	0	0.01	0	0.19453	0.95	-0.3148
v2184	snv	-0.79182	0	0.06668	0	0.71747	-0.74549	0.47354
v2185	duplication_long	1.26361	0	0.01127	1	0.11339	2.2436	-0.07491
v2186	snv	-0.79182	0	0.01	0	-0.12718	-0.04718	-2.33733
v2187	duplication_short	1.167	0	0.01	1	1.70885	-0.79232	2.37589
v2188	snv	-0.79182	0	0.05779	0	-1.09478	0.5137	0.0216
v2189	snv	-0.79182	0	0.01	0	-0.44556	0.2436	-1.91428
v2190	snv	-0.79182	0	0.09112	0	0.57662	0.46265	1.12752
v2191	snv	-0.79182	0	0.01	0	-1.53264	1.25406	1.21946
v2192	snv	-0.79182	0	0.04901	0	-0.41691	0.60463	1.32896
v2193	snv	-0.79182	0	0.01	0	-0.42148	1.31034	0.89181
v2194	snv	-0.79182	0	0.01	0	-0.53672	0.53825	0.21033
v2195	snv	-0.79182	0	0.01	0	0.10494	-0.33149	-1.15265
v2196	snv	-0.79182	1	0.01	0	0.24945	-0.45767	-0.36598
v2197	snv	-0.79182	0	0.10036	0	-1.00038	0.23764	0.45954
v2198	snv	-0.79182	0	0.01	0	-1.6078	-0.32839	0.20092
v2199	deletion_short	0.48032	0	0.01	1	-0.61816	-1.76747	0.26874
v2200	snv	-0.79182	0	0.01414	0	-0.47127	0.19764	-1.50586
v2201	deletion_long	1.19735	0	0.01	1	-0.85996	1.01989	0.32652
v2202	snv	-0.79182	0	0.08533	0	-1.90014	0.89228	-0.18981
v2203	deletion_long	0.89046	0	0.01	1	0.46082	-1.11751	-0.05929
v2204	snv	-0.79182	0	0.14197	0	1.08749	0.78725	0.01568
v2205	snv	-0.79182	0	0.01658	0	0.38227	0.53508	1.16705
v2206	snv	-0.79182	0	0.01045	0	-1.82967	-0.56121	0.08107
v2207	snv	-0.79182	0	0.04403	0	0.66942	-0.6328	0.54812
v2208	snv	-0.79182	0	0.16672	0	0.71751	1.20688	0.07489
v2209	snv	-0.79182	0	0.01	0	0.26126	-0.5192	1.44146
v2210	snv	-0.79182	0	0.01	0	0.6672	-0.96414	0.92708
v2211	duplication_short	0.62228	0	0.01	1	-0.08569	1.60682	1.26615
v2212	deletion_short	1.45131	0	0.01	1	0.32437	0.37828	-0.34911
v2213	snv	-0.79182	0	0.01	0	-1.49706	-0.14154	-0.92304
v2214	duplication_short	0.77496	0	0.01	1	-0.50644	-0.42947	0.07628
v2215	snv	-0.79182	0	0.01	0	0.66619	-0.25279	-0.00557
v2216	deletion_long	0.48551	0	0.01	1	-0.22057	0.0647	-0.20172
v2217	snv	-0.79182	0	0.01167	0	-0.79551	1.59057	0.85226
v2218	insertion_mei	1.5743	0	0.06753	0	-0.53046	-0.5745	1.148
v2219	snv	-0.79182	0	0.0766	0	-1.22161	-0.23223	1.42532
v2220	snv	-0.79182	0	0.03366	0	-0.02759	1.18894	1.02557
v2221	snv	-0.79182	0	0.01	0	0.61256	-1.98351	1.82302
v2222	snv	-0.79182	0	0.01628	0	-1.48926	1.02929	-0.3106
v2223	snv	-0.79182	0	0.10667	0	-0.11946	0.54999	1.43289
v2224	snv	-0.79182	0	0.01	0	0.71504	0.98683	-0.377
v2225	deletion_long	0.51909	0	0.01	1	1.17213	0.23251	1.82911
v2226	other_complex_sv	1.14028	0	0.01	0	0.64184	0.87112	-0.94722
v2227	snv	-0.79182	0	0.01933	0	-1.16178	-0.68852	-0.88322
v2228	snv	-0.79182	0	0.16309	0	0.63029	-1.36833	1.37402
v2229	snv	-0.79182	0	0.19371	0	0.28018	0.52567	-0.34209
v2230	duplication_long	0.94247	0	0.01	1	-0.07756	-1.14941	0.13834
v2231	snv	-0.79182	0	0.16216	0	1.05547	-2.3933	-0.46351
v2232	snv	-0.79182	0	0.01	0	0.97213	-2.14022	0.77875
v2233	other_complex_sv	1.60692	0	0.01	0	0.59686	-0.10211	-0.31433
v2234	insertion_mei	1.08574	0	0.01	0	-1.79578	-1.02337	-0.1
v2235	snv	-0.79182	0	0.02523	0	-1.5181	-3.76362	0.92034
v2236	deletion_long	1.08409	0	0.01	1	1.1275	0.34552	0.03833
v2237	snv	-0.79182	0	0.13051	0	0.31782	-0.5055	1.98632
v2238	inversion_bnd_complex	1.22005	0	0.01	0	-0.02105	-2.0406	0.3864
v2239	snv	-0.79182	0	0.15468	0	0.40618	-0.30748	0.6948
v2240	other_complex_sv	1.29484	0	0.01	0	-1.30546	1.19724	-1.52523
v2241	inversion_bnd_complex	0.52404	0	0.01505	0	0.45845	-0.73392	0.28964
v2242	snv	-0.79182	0	0.03606	0	0.62299	-0.85984	2.34073
v2243	snv	-0.79182	0	0.01019	0	1.9528	0.77724	-2.07019
v2244	snv	-0.79182	1	0.08825	0	0.39716	1.74028	1.29206
v2245	snv	-0.79182	0	0.02666	0	-1.09258	0.54296	-0.00988
v2246	other_complex_sv	0.95774	0	0.01	0	-1.60405	0.00122	0.1325
v2247	duplication_long	1.0461	0	0.01	1	-0.0487	1.11478	-0.11116
v2248	insertion_mei	2.10508	0	0.01	0	-0.56147	1.3504	-1.60829
v2249	duplication_long	1.79286	0	0.01	1	0.65937	-0.82049	-1.87686
v2250	snv	-0.79182	0	0.02061	0	-1.07649	0.35939	-1.05961
v2251	snv	-0.79182	0	0.01	0	1.45194	0.91915	0.43358
v2252	snv	-0.79182	0	0.16393	0	-0.11966	-0.12547	-0.52873
v2253	snv	-0.79182	1	0.01	0	-0.20277	-0.35852	0.08491
v2254	snv	-0.79182	0	0.01	0	-0.50272	-0.41204	0.62797
v2255	snv	-0.79182	1	0.01	0	1.50726	0.78124	-0.15916
v2256	str_vntr_repeat	0.21479	1	0.01	0	0.32979	-0.29703	-1.10486
v2257	inversion_bnd_complex	1.73244	0	0.07647	0	-0.21352	-0.72881	0.22934
v2258	insertion_mei	1.43566	0	0.01	0	-0.10428	-1.1994	0.14959
v2259	str_vntr_repeat	1.35591	1	0.01	0	-2.39366	-0.24596	0.76264
v2260	snv	-0.79182	0	0.13119	0	0.90906	0.99906	-0.63449
v2261	snv	-0.79182	0	0.02917	0	0.37478	-0.4399	-0.30102
v2262	snv	-0.79182	0	0.01	0	-1.45532	0.40807	2.09264
v2263	snv	-0.79182	0	0.01	0	0.12724	0.56113	0.78519
v2264	snv	-0.79182	0	0.01	0	0.04442	-0.8747	-0.48788
v2265	snv	-0.79182	0	0.12363	0	0.14065	0.98358	-0.22195
v2266	snv	-0.79182	0	0.01	0	-0.93116	-0.27747	1.6097
v2267	snv	-0.79182	0	0.06169	0	0.46514	0.53994	0.84581
v2268	duplication_short	1.23389	0	0.01	1	-1.19015	-0.34048	0.20178
v2269	small_indel	-0.35215	0	0.01253	0	1.13911	-1.23493	-0.39997
v2270	snv	-0.79182	0	0.01	0	-1.90195	-1.63312	1.16524
v2271	str_vntr_repeat	2.08681	1	0.01188	0	-0.16987	1.20978	-0.55211
v2272	snv	-0.79182	0	0.09026	0	0.61317	1.49374	0.01267
v2273	duplication_short	2.02359	0	0.01	1	0.50831	1.04942	-0.96989
v2274	snv	-0.79182	0	0.02882	0	0.74693	-0.53891	1.26055
v2275	snv	-0.79182	0	0.01884	0	0.06111	0.34169	-0.72952
v2276	snv	-0.79182	0	0.01168	0	0.92947	0.19298	0.86665
v2277	deletion_short	0.3377	0	0.01	1	-0.33579	-0.26837	-0.15383
v2278	other_complex_sv	1.6943	0	0.01	0	-1.35025	-0.91181	0.61551
v2279	inversion_bnd_complex	0.94857	0	0.01	0	1.87854	-0.0942	1.21315
v2280	str_vntr_repeat	1.61025	1	0.01	0	0.17763	-0.14487	-1.33375
v2281	snv	-0.79182	0	0.01	0	0.66263	1.19162	-1.7805
v2282	snv	-0.79182	0	0.10357	0	-0.24938	-0.96539	-1.07613
v2283	deletion_short	1.92223	0	0.01	1	2.07243	1.20964	1.13528
v2284	snv	-0.79182	0	0.02594	0	-0.75399	-1.10711	0.49536
v2285	inversion_bnd_complex	1.46012	0	0.01	0	1.03591	0.20681	0.38637
v2286	snv	-0.79182	0	0.02353	0	2.67668	-1.175	0.26992
v2287	insertion_mei	0.68611	0	0.01	0	-0.99155	1.03075	-0.13721
v2288	snv	-0.79182	0	0.10182	0	0.45114	0.8857	0.45281
v2289	snv	-0.79182	0	0.06228	0	0.02497	-0.92095	0.55767
v2290	snv	-0.79182	0	0.03514	0	-0.74066	1.16739	0.96974
v2291	snv	-0.79182	0	0.08812	0	0.51428	2.33103	1.4902
v2292	deletion_short	1.47129	0	0.01	1	-0.76109	-2.72415	-0.72341
v2293	snv	-0.79182	0	0.01	0	-0.08134	1.02275	-1.22977
v2294	snv	-0.79182	0	0.01366	0	-1.31194	0.40326	0.16214
v2295	duplication_long	1.47053	0	0.07935	1	-1.07659	0.8344	-0.34619
v2296	snv	-0.79182	0	0.03081	0	-0.03867	0.50834	1.85233
v2297	snv	-0.79182	1	0.01	0	0.00617	1.02825	-0.02748
v2298	deletion_short	0.53422	0	0.01	1	-0.79741	-0.92335	-0.71041
v2299	snv	-0.79182	0	0.01	0	-0.05416	1.25817	-0.77803
v2300	snv	-0.79182	0	0.01	0	-0.54377	1.79779	-0.00303
v2301	snv	-0.79182	0	0.02144	0	0.78306	0.26225	0.58617
v2302	snv	-0.79182	0	0.01	0	-1.3545	0.04029	1.05229
v2303	snv	-0.79182	0	0.01242	0	-0.904	1.50272	0.59445
v2304	snv	-0.79182	0	0.01	0	0.81576	2.1662	1.55346
v2305	duplication_long	0.43217	0	0.01	1	-0.4729	-0.99949	1.22525
v2306	snv	-0.79182	0	0.01004	0	1.08806	-1.38137	0.51759
v2307	snv	-0.79182	0	0.01	0	1.03592	0.15744	0.93624
v2308	small_indel	-0.21924	1	0.01	0	-2.75822	1.13669	-1.45129
v2309	duplication_short	0.72318	0	0.02312	1	0.25763	0.12775	-0.1248
v2310	snv	-0.79182	0	0.08475	0	0.81236	1.35894	-1.56766
v2311	str_vntr_repeat	0.75779	1	0.01	0	0.75276	1.13234	0.27502
v2312	snv	-0.79182	0	0.02297	0	0.3188	-0.86634	1.0465
v2313	snv	-0.79182	0	0.08985	0	-0.49653	0.42825	1.23198
v2314	insertion_mei	1.57004	0	0.01	0	-0.04131	-0.5678	-1.23009
v2315	snv	-0.79182	0	0.12524	0	1.9907	1.69119	0.81582
v2316	duplication_short	2.08388	0	0.01533	1	2.5172	0.02183	-0.54285
v2317	str_vntr_repeat	1.58448	1	0.01	0	0.35	-2.20628	0.52308
v2318	deletion_long	1.98327	0	0.01	1	-1.11956	0.81647	-0.21658
v2319	small_indel	-0.12887	0	0.0867	0	-1.22124	-0.22949	-2.43087
v2320	duplication_long	1.68235	0	0.01	1	0.04351	-0.59368	-0.27001
v2321	duplication_short	1.48017	0	0.01185	1	0.6868	0.30984	-1.01232
v2322	duplication_long	1.57775	0	0.01	1	-0.76412	-0.51935	0.38658
v2323	snv	-0.79182	0	0.14447	0	-0.47941	-0.53433	0.42277
v2324	inversion_bnd_complex	1.52421	0	0.01107	0	0.04502	0.34438	0.35588
v2325	str_vntr_repeat	1.39861	1	0.01208	0	-0.48183	0.04247	-1.37926
v2326	snv	-0.79182	0	0.02113	0	-0.77539	-0.47006	1.3292
v2327	snv	-0.79182	0	0.01	0	-1.59042	-0.76422	-1.51407
v2328	inversion_bnd_complex	0.74228	0	0.01	0	0.82524	-0.99093	0.292
v2329	duplication_long	0.89381	0	0.01	1	-1.01975	1.16885	0.36292
v2330	snv	-0.79182	0	0.01	0	0.67288	1.67256	0.94571
v2331	snv	-0.79182	0	0.01	0	1.49732	-1.16003	-0.4758
v2332	duplication_long	1.16152	0	0.01	1	-0.58049	-2.90549	-0.42426
v2333	snv	-0.79182	0	0.01	0	0.58498	-0.19781	0.52696
v2334	snv	-0.79182	0	0.06208	0	-1.0453	-1.05582	1.44154
v2335	deletion_short	1.83545	0	0.01	1	-1.53956	0.29616	1.54207
v2336	snv	-0.79182	0	0.0431	0	0.84522	0.05957	0.4795
v2337	duplication_long	1.42234	0	0.01	1	1.94014	1.20301	0.01072
v2338	str_vntr_repeat	1.90616	1	0.01	0	0.4169	1.89633	0.18784
v2339	snv	-0.79182	0	0.04158	0	0.12514	0.982	-0.10093
v2340	snv	-0.79182	0	0.07194	0	-1.91347	0.45879	-0.60014
v2341	snv	-0.79182	0	0.0392	0	1.51877	0.3978	0.53033
v2342	snv	-0.79182	1	0.01	0	0.88781	0.89612	-0.41124
v2343	deletion_short	0.26946	0	0.01	1	-0.29238	0.95349	1.23601
v2344	snv	-0.79182	0	0.02459	0	0.49573	-0.43137	2.25716
v2345	snv	-0.79182	0	0.01	0	0.13717	-1.01397	0.70474
v2346	snv	-0.79182	0	0.01	0	0.66692	-0.15834	-0.61745
v2347	inversion_bnd_complex	0.25253	1	0.01	0	-0.15286	-1.17423	-1.04336
v2348	snv	-0.79182	0	0.01694	0	0.30775	-0.87996	1.05643
v2349	snv	-0.79182	0	0.26761	0	0.30667	-0.44124	-0.43662
v2350	small_indel	-0.21924	0	0.02568	0	0.86479	1.30263	0.23479
v2351	duplication_short	1.79878	0	0.02198	1	-0.37892	0.70557	1.53046
v2352	inversion_bnd_complex	0.70843	0	0.01067	0	-0.6947	-0.77221	-0.25548
v2353	snv	-0.79182	0	0.01	0	-0.02408	0.32152	-0.99274
v2354	deletion_long	0.60008	0	0.01	1	-0.82113	0.02521	0.55519
v2355	small_indel	-0.49871	0	0.01	0	-0.35195	-0.41712	-0.05972
v2356	snv	-0.79182	0	0.01	0	0.48065	-0.51514	-1.81109
v2357	deletion_short	1.84107	0	0.01	1	-0.9768	-0.2957	-0.78386
v2358	insertion_mei	0.88467	0	0.01915	0	1.28645	0.45019	-1.52193
v2359	snv	-0.79182	0	0.01059	0	0.61188	0.40876	-2.82287
v2360	small_indel	-0.15842	0	0.01	0	2.89041	-0.87138	-0.65228
v2361	snv	-0.79182	0	0.01	0	0.06272	-0.74613	2.22919
v2362	small_indel	-0.38039	0	0.0155	0	-0.49432	-1.00189	-2.11972
v2363	snv	-0.79182	0	0.05848	0	0.34777	-0.86696	0.84072
v2364	small_indel	-0.26642	0	0.01	0	-1.02887	-0.17409	0.48255
v2365	snv	-0.79182	0	0.01226	0	-1.14327	0.38449	-0.83406
v2366	duplication_long	1.60569	0	0.01	1	1.27731	-0.53604	-0.98306
v2367	snv	-0.79182	0	0.01026	0	1.20245	-0.4912	-1.28538
v2368	small_indel	-0.1481	0	0.01	0	-1.37931	0.59801	-0.34255
v2369	insertion_mei	0.95833	0	0.01	0	1.26391	-0.66378	-0.66481
v2370	snv	-0.79182	0	0.14256	0	0.43885	0.826	0.51206
v2371	snv	-0.79182	0	0.06115	0	0.48704	-0.23709	0.09241
v2372	other_complex_sv	0.62466	0	0.01259	0	0.58257	-2.58916	-0.17564
v2373	snv	-0.79182	0	0.01	0	-0.80889	-1.04041	0.00506
v2374	snv	-0.79182	0	0.01	0	-1.02691	-0.53917	1.52174
v2375	small_indel	0.00829	0	0.01638	0	-2.3478	1.31141	0.06205
v2376	insertion_mei	1.49249	0	0.01	0	-0.5589	-0.10133	-0.7184
v2377	snv	-0.79182	0	0.17444	0	1.64574	1.32083	-0.55918
v2378	snv	-0.79182	0	0.01	0	0.56132	-0.61237	-1.31156
v2379	snv	-0.79182	0	0.01	0	0.11284	-0.13752	0.25253
v2380	snv	-0.79182	0	0.04194	0	0.02917	0.52623	0.67828
v2381	insertion_mei	0.93172	0	0.01063	0	-0.73206	0.12665	1.02364
v2382	snv	-0.79182	0	0.01	0	0.41913	0.07662	1.65657
v2383	str_vntr_repeat	1.56487	1	0.01	0	-1.21984	-0.97818	-1.16048
v2384	str_vntr_repeat	1.62586	1	0.02772	0	0.93782	-0.15782	0.09397
v2385	snv	-0.79182	0	0.05618	0	-0.48264	1.08346	-0.23319
v2386	duplication_long	0.53421	0	0.0246	1	0.21105	1.43355	1.65477
v2387	snv	-0.79182	0	0.01	0	-1.01397	0.6322	-0.25419
v2388	snv	-0.79182	0	0.5	0	0.1068	-0.10701	-1.18316
v2389	snv	-0.79182	0	0.01269	0	0.19598	0.11108	-0.91986
v2390	snv	-0.79182	0	0.09352	0	0.50339	0.80297	-1.63205
v2391	snv	-0.79182	0	0.01	0	-0.64511	-1.46108	-0.4943
v2392	str_vntr_repeat	0.45478	1	0.01	0	-1.74278	0.00848	-0.86897
v2393	duplication_long	0.52292	0	0.01	1	-2.09124	0.32868	-0.05047
v2394	str_vntr_repeat	1.79594	1	0.01	0	-0.87778	0.63644	-0.67365
v2395	str_vntr_repeat	2.12902	1	0.02299	0	-0.20655	0.0279	-0.51908
v2396	snv	-0.79182	0	0.01118	0	2.08245	-1.08136	-0.82684
v2397	snv	-0.79182	0	0.01	0	0.21855	-0.31384	0.37278
v2398	str_vntr_repeat	2.12637	1	0.01	0	-0.15171	-3.64733	2.19983
v2399	snv	-0.79182	0	0.01	0	-0.26355	0.82689	-0.60359
v2400	str_vntr_repeat	1.69933	1	0.01	0	-0.13318	-1.16684	-0.19259
v2401	duplication_short	0.66948	1	0.02038	1	-0.58994	0.73723	1.584
v2402	snv	-0.79182	0	0.01	0	0.26993	3.89343	1.02328
v2403	inversion_bnd_complex	0.47724	0	0.07701	0	0.60922	0.46609	1.17066
v2404	snv	-0.79182	0	0.01	0	0.48332	0.69423	0.06521
v2405	other_complex_sv	1.12755	0	0.01	0	-1.76035	0.38646	1.08681
v2406	snv	-0.79182	0	0.01	0	-0.9673	-2.14852	-0.19019
v2407	snv	-0.79182	0	0.01491	0	0.62485	0.09597	-0.48299
v2408	snv	-0.79182	0	0.01741	0	1.37258	-1.9435	0.96716
v2409	other_complex_sv	1.68213	0	0.01	0	1.92747	-1.33246	-0.67286
v2410	snv	-0.79182	1	0.11949	0	0.92258	0.3356	-2.00234
v2411	snv	-0.79182	0	0.01	0	0.01675	-1.19219	-1.02058
v2412	deletion_short	0.48997	0	0.06179	1	-0.06726	-1.19882	0.93928
v2413	snv	-0.79182	0	0.02166	0	-0.14444	-1.09644	1.37847
v2414	inversion_bnd_complex	1.91026	0	0.01	0	0.17218	-0.55058	-0.63545
v2415	snv	-0.79182	0	0.01	0	0.77114	2.1226	0.0482
v2416	snv	-0.79182	0	0.01	0	2.7608	0.52846	0.56751
v2417	snv	-0.79182	0	0.01849	0	2.41472	1.66973	-0.0902
v2418	snv	-0.79182	0	0.01	0	-0.81825	0.76273	-0.98792
v2419	deletion_short	1.65119	0	0.01	1	-0.52036	0.88321	1.10203
v2420	snv	-0.79182	0	0.01	0	0.27791	-2.13813	0.39755
v2421	snv	-0.79182	0	0.01	0	1.10054	2.67477	0.86103
v2422	duplication_long	1.79264	0	0.01049	1	1.9602	-0.3693	-0.07416
v2423	inversion_bnd_complex	1.71421	0	0.01	0	-0.54076	1.47331	0.24473
v2424	snv	-0.79182	1	0.04499	0	-1.39351	0.28989	-0.64196
v2425	other_complex_sv	0.7013	0	0.01	0	-0.92719	-1.72355	0.68694
v2426	other_complex_sv	0.30537	0	0.01	0	0.42194	0.54402	-0.57798
v2427	small_indel	-0.02835	0	0.03322	0	0.81506	-0.83372	-2.16363
v2428	snv	-0.79182	0	0.01415	0	-0.49982	1.06759	-0.12537
v2429	deletion_long	1.26254	0	0.01	1	-1.54386	1.31062	-1.45514
v2430	snv	-0.79182	1	0.10847	0	0.09748	2.24275	0.62309
v2431	snv	-0.79182	0	0.0156	0	-1.19536	-0.56164	-1.26676
v2432	duplication_long	0.60817	0	0.01	1	-0.07176	-0.14287	-1.81847
v2433	snv	-0.79182	0	0.1863	0	0.0652	0.81626	-0.44054
v2434	snv	-0.79182	0	0.01	0	0.28427	-0.35594	-0.78108
v2435	snv	-0.79182	0	0.01	0	0.50043	-0.36652	-1.65276
v2436	snv	-0.79182	0	0.01	0	-2.16056	-1.92769	-0.91808
v2437	insertion_mei	1.52318	0	0.01776	0	-2.20789	0.20994	-0.31508
v2438	snv	-0.79182	0	0.06264	0	-1.64831	-1.21787	0.57767
v2439	snv	-0.79182	0	0.02376	0	0.79329	-1.0821	-0.42935
v2440	small_indel	-0.1807	0	0.01	0	-1.80719	1.48043	-0.60293
v2441	snv	-0.79182	0	0.01	0	-0.65825	-2.60028	-1.92113
v2442	insertion_mei	1.43946	0	0.065	0	0.62393	0.73048	-0.51853
v2443	small_indel	-0.32725	0	0.01	0	0.09883	-1.31248	0.86607
v2444	snv	-0.79182	0	0.01793	0	-1.10717	-0.73396	0.70736
v2445	deletion_short	0.19171	0	0.01	1	-0.72983	-1.09413	0.9056
v2446	snv	-0.79182	0	0.20756	0	-1.09807	-0.2266	0.84549
v2447	snv	-0.79182	1	0.01	0	0.07399	-0.48739	0.14558
v2448	snv	-0.79182	0	0.01241	0	1.15898	-0.61361	0.23259
v2449	snv	-0.79182	1	0.01	0	-0.42718	-0.29181	1.91902
v2450	snv	-0.79182	0	0.04484	0	-0.22182	0.55375	2.04966
v2451	snv	-0.79182	0	0.02775	0	1.61218	-0.10464	1.41245
v2452	snv	-0.79182	0	0.01	0	0.11798	-0.22409	-0.86082
v2453	snv	-0.79182	0	0.01	0	1.25465	-1.0294	-0.49108
v2454	deletion_short	1.50548	0	0.01	1	1.3177	-0.20814	-0.21465
v2455	snv	-0.79182	0	0.24175	0	-0.54806	2.26799	0.00328
v2456	str_vntr_repeat	0.62606	1	0.01	0	-1.3994	0.01489	0.33748
v2457	snv	-0.79182	0	0.10509	0	-0.44189	-1.10447	1.07107
v2458	snv	-0.79182	1	0.04362	0	0.71528	0.36841	0.8327
v2459	small_indel	0.03105	0	0.18536	0	-0.60065	0.73459	-2.26211
v2460	str_vntr_repeat	1.73834	1	0.01	0	0.28909	0.20873	0.50993
v2461	snv	-0.79182	0	0.35333	0	-0.12509	-0.24932	1.3543
v2462	duplication_short	1.1158	0	0.01	1	-1.01486	-1.57207	-1.34209
v2463	snv	-0.79182	0	0.16657	0	0.44992	0.7527	0.00669
v2464	snv	-0.79182	0	0.01243	0	-0.68401	0.15697	0.79205
v2465	insertion_mei	1.79549	0	0.01	0	-1.4558	-0.23763	1.66568
v2466	snv	-0.79182	1	0.12041	0	-1.28019	-0.92405	-0.49383
v2467	other_complex_sv	0.33472	0	0.01	0	-0.29518	0.37702	-0.71404
v2468	insertion_mei	1.11129	0	0.01	0	-0.84681	-1.07726	0.03946
v2469	deletion_long	0.81662	0	0.01702	1	-0.2711	-0.76315	-0.22022
v2470	duplication_short	1.926	0	0.04944	1	0.50243	0.7293	-2.00714
v2471	insertion_mei	1.03423	0	0.01	0	0.62684	-0.93326	-0.20953
v2472	insertion_mei	2.11005	1	0.01	0	0.78518	-1.01816	0.29226
v2473	other_complex_sv	1.14873	0	0.01	0	-1.6047	-0.03837	0.97185
v2474	insertion_mei	0.5799	0	0.01	0	-0.28682	1.36099	-0.08266
v2475	snv	-0.79182	1	0.01125	0	-1.29912	1.00525	-1.58466
v2476	deletion_short	0.27164	0	0.01	1	-1.50803	-2.25138	-0.47166
v2477	snv	-0.79182	0	0.01	0	-1.29558	0.33829	0.08222
v2478	deletion_short	1.31763	0	0.01	1	-0.76078	1.05087	-3.43617
v2479	other_complex_sv	2.07904	0	0.01	0	-0.34878	-0.32429	-0.82116
v2480	small_indel	-0.00155	0	0.01	0	-1.05518	0.65661	-1.78219
v2481	duplication_long	2.09888	0	0.01	1	-0.17488	-1.33232	0.18875
v2482	snv	-0.79182	0	0.01	0	-0.22956	-0.84826	1.1196
v2483	snv	-0.79182	0	0.01461	0	-1.74786	0.67354	1.30224
v2484	snv	-0.79182	0	0.01	0	0.35715	-1.01754	1.83024
v2485	snv	-0.79182	0	0.01	0	0.72744	1.41426	-1.78253
v2486	snv	-0.79182	0	0.02444	0	1.0545	-1.9965	0.74197
v2487	snv	-0.79182	0	0.01	0	0.47016	0.32597	0.144
v2488	deletion_short	1.80102	0	0.01	1	-1.38661	-0.4796	0.51878
v2489	duplication_short	0.37595	0	0.01	1	0.94921	1.25338	1.39578
v2490	snv	-0.79182	0	0.028	0	-0.20573	-1.00076	-0.09777
v2491	duplication_long	0.87546	0	0.01	1	-1.1499	1.1806	1.35533
v2492	snv	-0.79182	0	0.01936	0	1.64924	0.0393	-0.93859
v2493	duplication_long	0.399	0	0.01	1	0.51154	-0.4377	-1.23332
v2494	inversion_bnd_complex	2.09936	0	0.01	0	0.68477	0.3381	1.94451
v2495	deletion_short	1.3005	0	0.01	1	1.23389	0.662	-0.6435
v2496	snv	-0.79182	1	0.0192	0	-0.13811	-1.9084	0.9284
v2497	insertion_mei	1.62	0	0.04181	0	0.18553	-0.59025	1.27991
v2498	other_complex_sv	0.38419	0	0.01	0	0.10879	1.09323	-0.15531
v2499	snv	-0.79182	0	0.01	0	-1.37672	-0.32389	1.36146
