variant_id	variant_class	sv_log_length	repeat_overlap	allele_frequency	is_copy_number	annotation_1	annotation_2	annotation_3
v2148	str_vntr_repeat	0.93954	1	0.01	0	0.36386	-0.65286	-0.5174
v2149	snv	-0.83601	0	0.01355	0	1.57223	-0.83128	1.21961
v2150	small_indel	-0.04088	0	0.01	0	-1.12928	1.33157	1.05253
v2151	snv	-0.83601	0	0.24291	0	1.76137	-0.73599	0.67906
v2152	snv	-0.83601	0	0.04676	0	0.14558	-0.91112	1.4045
v2153	deletion_long	0.39481	0	0.01	1	1.60459	-0.69862	-0.03658
v2154	inversion_bnd_complex	0.24802	0	0.01	0	-0.46142	-1.82699	1.19694
v2155	small_indel	-0.04544	0	0.05064	0	1.07832	-1.69134	0.11496
v2156	snv	-0.83601	0	0.02015	0	1.48682	-1.78894	2.7058
v2157	other_complex_sv	0.88135	0	0.01	0	0.34895	-0.76464	-1.86765
v2158	snv	-0.83601	0	0.01953	0	0.91663	-2.35298	-2.04263
v2159	str_vntr_repeat	0.45497	1	0.01027	0	-1.20171	-0.72664	-0.21577
v2160	insertion_mei	1.28611	0	0.06596	0	0.2828	0.87553	0.19973
v2161	snv	-0.83601	0	0.01	0	0.26309	-0.85724	1.67426
v2162	snv	-0.83601	0	0.02833	0	0.50892	-0.88278	0.91917
v2163	snv	-0.83601	0	0.02562	0	-1.36683	-1.53457	-1.56625
v2164	snv	-0.83601	1	0.01	0	0.85909	0.67803	1.77591
v2165	snv	-0.83601	0	0.01	0	0.11615	-0.76947	-0.51714
v2166	deletion_long	0.85066	1	0.01	1	-0.169	0.47513	-0.63314
v2167	str_vntr_repeat	1.34834	1	0.01	0	-0.21553	0.24913	-0.27376
v2168	other_complex_sv	2.03176	0	0.01	0	0.11908	-0.34968	-0.63204
v2169	snv	-0.83601	0	0.14755	0	-0.42338	-1.03545	0.22225
v2170	snv	-0.83601	0	0.12847	0	-0.46494	0.82434	-0.55156
v2171	snv	-0.83601	0	0.09563	0	-0.38028	-0.07892	0.60121
v2172	deletion_long	1.03974	0	0.0124	1	0.34933	0.11901	-1.69754
v2173	inversion_bnd_complex	1.5467	0	0.01	0	-1.15133	1.22204	2.75825
v2174	snv	-0.83601	0	0.01	0	0.27961	-0.05841	0.15651
v2175	str_vntr_repeat	1.46241	1	0.01351	0	0.0814	0.27787	0.56407
v2176	small_indel	-0.12965	0	0.01	0	-0.93557	1.37433	0.06193
v2177	deletion_short	0.54877	0	0.01	1	0.60783	-0.11871	-0.34975
v2178	duplication_long	1.72286	0	0.05964	1	-0.80231	-3.11744	0.96661
v2179	snv	-0.83601	0	0.0113	0	-1.49859	1.72563	0.32959
v2180	snv	-0.83601	1	0.07706	0	0.18877	-1.22844	0.31234
v2181	deletion_short	1.02022	0	0.01113	1	0.64262	-0.17144	-1.88465
v2182	snv	-0.83601	0	0.01	0	-1.62501	0.26777	0.55136
v2183	duplication_long	0.50894	0	0.01	1	-0.60818	-0.05922	0.65952
v2184	duplication_short	0.15591	0	0.01	1	-0.38037	-1.77509	-1.94331
v2185	duplication_short	0.48242	0	0.01	1	-0.30056	-0.4068	0.85236
v2186	deletion_long	1.44007	0	0.01	1	-2.19607	0.41097	0.66237
v2187	snv	-0.83601	1	0.01	0	1.08256	-0.50974	0.39255
v2188	snv	-0.83601	0	0.05735	0	1.24532	-1.133	1.18506
v2189	deletion_short	0.9217	0	0.01	1	-0.09716	-0.21742	-0.43168
v2190	snv	-0.83601	0	0.01	0	-0.45972	-0.21846	1.2188
v2191	inversion_bnd_complex	1.87594	0	0.02305	0	-0.7356	0.47998	-0.16439
v2192	deletion_long	1.8498	0	0.01	1	0.35867	0.37209	0.42972
v2193	deletion_long	0.61053	0	0.01	1	1.75335	0.89009	0.04091
v2194	insertion_mei	0.72663	0	0.01	0	-0.66941	-0.21748	-0.06276
v2195	duplication_long	1.35879	0	0.01	1	0.02319	-0.00573	1.65803
v2196	str_vntr_repeat	1.58835	1	0.01	0	0.43433	0.79146	-1.72911
v2197	snv	-0.83601	0	0.07711	0	0.88378	-0.6763	0.22491
v2198	str_vntr_repeat	1.9507	1	0.01	0	1.09686	-0.20141	0.99671
v2199	snv	-0.83601	0	0.04356	0	-1.45533	-0.07797	0.45902
v2200	snv	-0.83601	0	0.06026	0	0.08961	0.05288	1.00627
v2201	snv	-0.83601	0	0.13094	0	-0.65271	0.41696	0.69885
v2202	snv	-0.83601	0	0.06659	0	0.1154	1.48594	0.07598
v2203	snv	-0.83601	0	0.01	0	0.68198	0.07686	-1.30771
v2204	snv	-0.83601	0	0.01	0	0.03912	1.08994	1.66291
v2205	small_indel	-0.33801	0	0.05081	0	-0.54904	-1.21748	1.85012
v2206	other_complex_sv	0.20374	0	0.02326	0	1.00292	0.12493	1.00274
v2207	deletion_long	1.15383	0	0.01	1	0.62209	-0.45379	0.71934
v2208	snv	-0.83601	1	0.01	0	-2.04218	-1.62639	0.55834
v2209	snv	-0.83601	0	0.01	0	-1.18736	-0.91614	0.30938
v2210	deletion_short	0.93033	0	0.01	1	-0.89572	0.65792	2.03409
v2211	str_vntr_repeat	1.48428	1	0.01	0	0.76107	-0.71106	0.72628
v2212	inversion_bnd_complex	1.19281	0	0.01	0	-0.9637	-0.84371	-0.39097
v2213	duplication_long	1.17694	0	0.01	1	-0.73465	-0.36292	-1.24594
v2214	snv	-0.83601	0	0.01	0	-0.5097	-0.22304	1.56171
v2215	snv	-0.83601	0	0.01	0	-0.68703	-1.11096	-0.24383
v2216	snv	-0.83601	0	0.0826	0	0.54624	-0.07337	2.2812
v2217	str_vntr_repeat	1.09002	1	0.03016	0	0.10624	0.95287	-1.10073
v2218	snv	-0.83601	0	0.26094	0	0.99848	1.5197	-1.7859
v2219	snv	-0.83601	0	0.01	0	1.04589	-0.48519	0.97202
v2220	snv	-0.83601	0	0.14234	0	-1.45505	1.30855	0.46836
v2221	snv	-0.83601	0	0.01	0	1.38629	-0.35469	-0.11457
v2222	snv	-0.83601	0	0.05888	0	-0.27809	-0.95157	1.00904
v2223	inversion_bnd_complex	1.65945	0	0.01	0	0.08248	-0.45122	1.59295
v2224	snv	-0.83601	0	0.01	0	2.12203	-2.2212	-0.89119
v2225	other_complex_sv	0.70366	0	0.01	0	-0.51171	-0.51516	0.44206
v2226	duplication_long	0.25137	1	0.01329	1	-2.14992	-1.426	-0.19786
v2227	other_complex_sv	0.47201	0	0.01	0	-0.05968	0.96893	-0.32821
v2228	snv	-0.83601	0	0.01	0	0.01999	-1.342	0.60695
v2229	snv	-0.83601	0	0.01	0	0.05437	1.81744	-0.12511
v2230	snv	-0.83601	0	0.01268	0	0.63016	0.25978	0.42422
v2231	snv	-0.83601	0	0.01	0	0.0058	2.07196	-1.31187
v2232	duplication_short	1.30101	0	0.01	1	-1.3264	-0.22902	0.44777
v2233	snv	-0.83601	0	0.04439	0	-1.16192	0.65804	-0.98699
v2234	other_complex_sv	1.28061	0	0.01	0	0.32088	-2.88402	2.13884
v2235	snv	-0.83601	0	0.17717	0	-0.71236	-0.81648	0.50732
v2236	duplication_short	1.49824	0	0.01	1	0.41843	0.30108	1.75589
v2237	snv	-0.83601	0	0.19488	0	-0.96932	1.28382	-0.7428
v2238	snv	-0.83601	0	0.07231	0	-0.24133	-0.26044	-0.86524
v2239	deletion_long	0.8529	1	0.01	1	-0.13539	0.00722	-0.20032
v2240	other_complex_sv	0.1238	0	0.01	0	-0.68473	-1.30118	1.59891
v2241	deletion_long	0.97099	0	0.0158	1	1.02142	0.58276	0.28492
v2242	duplication_short	1.4751	0	0.01	1	0.20468	-1.56762	-0.07667
v2243	snv	-0.83601	0	0.15354	0	0.94343	2.45155	-0.42349
v2244	other_complex_sv	1.55233	0	0.01	0	-1.83181	-0.58597	-1.73505
v2245	inversion_bnd_complex	0.29669	0	0.01751	0	-0.90714	1.62643	-0.6859
v2246	deletion_long	0.25825	0	0.01	1	-0.87072	-1.39971	2.0061
v2247	inversion_bnd_complex	1.08873	0	0.01275	0	-0.0645	-0.28251	-0.29514
v2248	str_vntr_repeat	1.48853	1	0.01	0	-2.8171	0.26414	0.44581
v2249	small_indel	-0.13669	1	0.01	0	0.24622	-0.88107	-0.91263
v2250	snv	-0.83601	0	0.07221	0	0.89047	-0.02463	1.12144
v2251	snv	-0.83601	0	0.09881	0	0.44386	-0.46743	-0.82779
v2252	snv	-0.83601	0	0.09307	0	-0.31212	0.76112	1.50003
v2253	snv	-0.83601	0	0.01	0	-1.25284	0.57515	0.38479
v2254	duplication_short	0.20794	0	0.01	1	-1.24965	-0.78981	1.25041
v2255	snv	-0.83601	0	0.12497	0	-1.23876	2.145	-0.49621
v2256	snv	-0.83601	0	0.04254	0	0.74781	0.25091	-1.8215
v2257	snv	-0.83601	0	0.01	0	1.16779	0.33001	0.50585
v2258	snv	-0.83601	0	0.01655	0	0.39503	-0.11492	0.00291
v2259	snv	-0.83601	0	0.01	0	-1.32688	0.99612	3.12264
v2260	inversion_bnd_complex	1.19783	0	0.01	0	-0.31019	1.03194	-0.2431
v2261	duplication_long	1.87334	0	0.01	1	-1.2122	-0.32333	-0.39493
v2262	snv	-0.83601	0	0.01	0	-0.91499	-0.85354	-0.97698
v2263	snv	-0.83601	0	0.01	0	0.02476	0.6526	-0.37176
v2264	str_vntr_repeat	1.29821	1	0.01	0	-0.42446	-0.40096	0.60999
v2265	snv	-0.83601	0	0.03195	0	0.1632	0.29501	1.26314
v2266	duplication_short	0.97519	0	0.01	1	2.63297	-1.15549	-0.80525
v2267	snv	-0.83601	0	0.19337	0	1.14456	-0.36618	0.26575
v2268	snv	-0.83601	0	0.14683	0	0.42773	0.58069	1.24188
v2269	duplication_short	1.5684	0	0.02811	1	1.06543	-0.65647	0.62549
v2270	snv	-0.83601	0	0.01938	0	0.64026	-0.05823	0.64179
v2271	str_vntr_repeat	1.83207	1	0.01	0	0.09837	-0.00754	-0.7514
v2272	snv	-0.83601	0	0.01	0	0.49565	-0.90639	-0.55494
v2273	snv	-0.83601	0	0.01	0	0.92978	-1.7509	-1.33173
v2274	snv	-0.83601	0	0.01	0	0.31884	0.92923	-0.54667
v2275	str_vntr_repeat	0.14974	1	0.01	0	0.31553	0.81971	-0.29762
v2276	snv	-0.83601	0	0.1614	0	1.59607	-0.21649	-0.24616
v2277	deletion_long	0.2584	1	0.01	1	0.19732	1.40167	-0.90673
v2278	snv	-0.83601	0	0.11995	0	1.15715	-1.37098	-0.40382
v2279	snv	-0.83601	0	0.04231	0	0.93227	0.75125	1.01879
v2280	snv	-0.83601	0	0.01	0	-0.64391	-0.74103	-0.43281
v2281	snv	-0.83601	0	0.01	0	-0.55011	-0.48092	0.74484
v2282	snv	-0.83601	0	0.29543	0	-0.34189	0.78152	1.16825
v2283	deletion_short	1.41567	0	0.01	1	1.11659	-0.35894	0.35078
v2284	snv	-0.83601	0	0.01	0	0.73899	2.17619	-0.48777
v2285	snv	-0.83601	0	0.01	0	0.82561	0.57432	0.51376
v2286	duplication_short	1.0386	0	0.01	1	-1.25997	-1.37175	0.1775
v2287	deletion_long	1.14374	0	0.01	1	1.28777	-0.7327	0.48189
v2288	snv	-0.83601	0	0.11352	0	0.47994	0.30086	-0.10788
v2289	deletion_short	1.55553	0	0.01	1	-1.38414	-0.27562	0.21552
v2290	insertion_mei	0.4658	0	0.0741	0	-1.1794	0.8601	-3.06001
v2291	other_complex_sv	1.16259	0	0.01	0	-0.93018	-1.32708	0.19228
v2292	snv	-0.83601	0	0.03307	0	0.50555	-0.02344	-0.75756
v2293	snv	-0.83601	0	0.06918	0	-1.14075	0.00463	-0.64215
v2294	snv	-0.83601	1	0.01	0	-0.32851	-1.90501	0.46392
v2295	snv	-0.83601	0	0.01	0	0.75724	-1.94939	-0.66367
v2296	deletion_long	1.27029	0	0.01	1	2.28756	-0.60828	0.62439
v2297	snv	-0.83601	0	0.01	0	1.26388	-1.66461	0.36409
v2298	snv	-0.83601	0	0.05479	0	0.90802	-0.12047	0.98448
v2299	small_indel	-0.33801	0	0.01	0	-1.45682	0.85946	-2.37812
v2300	snv	-0.83601	0	0.14052	0	-0.85042	0.70446	-0.30905
v2301	snv	-0.83601	0	0.20293	0	0.86279	-0.12265	-0.6373
v2302	snv	-0.83601	0	0.01	0	0.83885	-0.47263	-0.52575
v2303	snv	-0.83601	0	0.06832	0	1.10307	-1.5292	1.14703
v2304	other_complex_sv	0.70475	0	0.01676	0	1.00457	0.61349	-0.11155
v2305	duplication_short	0.2028	0	0.01	1	1.2714	-1.80027	-0.659
v2306	other_complex_sv	1.60966	0	0.01	0	-0.03332	0.31211	1.01735
v2307	snv	-0.83601	0	0.37332	0	-0.44935	0.68437	-0.35784
v2308	deletion_long	0.47541	0	0.01	1	0.90781	0.37567	-0.15752
v2309	snv	-0.83601	0	0.01	0	0.33418	1.94803	0.59467
v2310	inversion_bnd_complex	1.39801	0	0.01	0	-1.15068	-0.45676	-0.41885
v2311	snv	-0.83601	0	0.01554	0	0.93339	0.48495	-0.70662
v2312	snv	-0.83601	1	0.01	0	1.39309	0.89407	0.75242
v2313	snv	-0.83601	0	0.01	0	0.61773	-3.16444	1.45163
v2314	snv	-0.83601	0	0.06033	0	0.59753	-0.32222	0.6299
v2315	snv	-0.83601	0	0.01	0	-0.65274	-0.3056	-0.06874
v2316	snv	-0.83601	0	0.01	0	-1.7402	-0.11968	0.13174
v2317	snv	-0.83601	0	0.06326	0	2.25576	0.25043	0.46223
v2318	snv	-0.83601	0	0.01	0	-0.48011	-3.11396	-1.22974
v2319	snv	-0.83601	0	0.01	0	0.20684	-0.18858	1.23436
v2320	small_indel	-0.10366	1	0.05114	0	0.20325	-0.61695	-1.68586
v2321	snv	-0.83601	0	0.01	0	-1.67081	-0.4419	1.04966
v2322	snv	-0.83601	0	0.01	0	1.00413	-2.11504	0.56119
v2323	snv	-0.83601	0	0.01	0	-1.13493	-1.70222	0.85767
v2324	insertion_mei	0.7175	1	0.01	0	0.07874	0.17135	0.34019
v2325	deletion_short	0.74372	0	0.01	1	0.82041	-0.17485	-1.25639
v2326	duplication_short	1.54311	0	0.01	1	0.85942	-1.05986	-0.67141
v2327	snv	-0.83601	1	0.04299	0	2.08658	-0.09917	0.92095
v2328	deletion_short	1.5576	0	0.01	1	0.05554	0.30297	0.51152
v2329	snv	-0.83601	0	0.01	0	-1.25099	-0.79492	0.85966
v2330	snv	-0.83601	0	0.01	0	0.11324	1.92533	1.07326
v2331	snv	-0.83601	0	0.03187	0	-0.71834	-0.37031	0.93423
v2332	deletion_long	1.04581	0	0.04463	1	1.86682	0.88014	-0.26483
v2333	snv	-0.83601	0	0.01	0	1.23234	1.14032	-0.48926
v2334	inversion_bnd_complex	1.05563	0	0.01213	0	-1.47077	-1.19718	1.81332
v2335	snv	-0.83601	0	0.03681	0	-0.31491	-1.03261	1.1522
v2336	snv	-0.83601	0	0.01971	0	0.78883	-0.52149	1.10816
v2337	duplication_short	0.26828	0	0.12783	1	0.21224	-0.4647	-0.94505
v2338	str_vntr_repeat	1.35491	1	0.01	0	-0.74613	-0.92152	0.76931
v2339	snv	-0.83601	0	0.02628	0	-0.23121	1.57239	0.68438
v2340	deletion_short	1.06567	0	0.01	1	-1.88194	1.29324	0.36415
v2341	snv	-0.83601	0	0.01	0	0.30205	0.15892	0.31637
v2342	snv	-0.83601	0	0.01	0	-1.35225	-0.43589	-0.01896
v2343	snv	-0.83601	0	0.05331	0	-0.4216	0.48986	0.1428
v2344	snv	-0.83601	0	0.05226	0	1.20706	-0.46265	-0.64404
v2345	duplication_short	0.3642	0	0.01	1	0.52979	0.28525	-0.12899
v2346	duplication_long	1.35625	1	0.02555	1	0.72084	0.99459	1.51793
v2347	duplication_long	1.5084	0	0.01	1	-0.07609	-1.82059	-2.53904
v2348	other_complex_sv	1.07874	0	0.02387	0	0.55628	0.72481	0.50203
v2349	small_indel	-0.14398	1	0.01	0	0.33076	0.73117	-0.45163
v2350	other_complex_sv	1.50553	0	0.05734	0	0.29547	0.24844	-0.92918
v2351	snv	-0.83601	0	0.01587	0	-2.02253	0.49347	-0.0677
v2352	snv	-0.83601	0	0.08083	0	-1.05565	2.62715	-1.50828
v2353	duplication_long	0.35186	0	0.01	1	0.06561	1.64508	-1.55592
v2354	small_indel	-0.11625	0	0.01	0	1.58901	2.20328	-0.02674
v2355	small_indel	-0.15153	0	0.01	0	-0.40534	0.97644	0.35772
v2356	deletion_long	1.95399	0	0.01	1	-1.33035	0.34527	-0.75291
v2357	small_indel	-0.19406	0	0.01	0	-0.03471	-0.0459	1.47326
v2358	insertion_mei	1.76002	1	0.01294	0	-0.12144	-0.25841	-0.02319
v2359	insertion_mei	1.76273	0	0.01	0	1.38839	0.90767	0.01801
v2360	deletion_short	0.76638	1	0.01368	1	-1.5287	0.43312	0.15503
v2361	snv	-0.83601	0	0.04548	0	2.01339	-2.15493	-0.96931
v2362	snv	-0.83601	0	0.01	0	-0.74906	-0.17843	-1.215
v2363	snv	-0.83601	1	0.01	0	1.4505	0.16597	-0.46755
v2364	snv	-0.83601	0	0.02187	0	0.83054	0.02267	-2.76707
v2365	snv	-0.83601	0	0.01982	0	0.06163	0.6255	-0.60561
v2366	snv	-0.83601	0	0.01	0	0.41698	1.44222	3.03824
v2367	snv	-0.83601	0	0.01	0	0.23377	1.14399	2.14926
v2368	snv	-0.83601	0	0.03481	0	-0.02346	-0.93993	0.95887
v2369	snv	-0.83601	0	0.06959	0	-0.10256	-2.32425	-1.61648
v2370	other_complex_sv	0.69375	0	0.01	0	-0.8635	-0.0989	-0.86329
v2371	deletion_long	0.58382	0	0.01	1	1.88722	0.2021	2.24046
v2372	small_indel	-0.07516	1	0.01	0	-0.917	-0.57827	0.17138
v2373	deletion_long	0.26152	1	0.20637	1	0.51498	-0.38556	0.2861
v2374	insertion_mei	1.60613	0	0.01	0	1.00574	2.46951	-1.38668
v2375	snv	-0.83601	0	0.01059	0	-0.71093	-3.12521	-2.2502
v2376	small_indel	-0.15937	0	0.01	0	0.95935	-1.0934	-0.81918
v2377	insertion_mei	0.21486	1	0.01	0	-0.2217	0.00837	0.18634
v2378	snv	-0.83601	0	0.04928	0	1.55349	-1.3631	0.01509
v2379	snv	-0.83601	0	0.01	0	-2.04231	-0.64764	0.68756
v2380	inversion_bnd_complex	0.86878	0	0.01	0	0.69188	0.50864	-0.3404
v2381	snv	-0.83601	0	0.01	0	1.92725	-0.06955	0.32691
v2382	snv	-0.83601	0	0.01	0	0.62917	-0.72691	-0.60718
v2383	deletion_long	1.22235	1	0.01	1	-0.04921	1.45852	1.05031
v2384	insertion_mei	2.00763	0	0.01	0	0.65073	1.44439	0.16561
v2385	snv	-0.83601	0	0.05301	0	0.1437	0.06221	-0.32254
v2386	snv	-0.83601	0	0.02141	0	-0.8138	0.64139	0.4864
v2387	snv	-0.83601	0	0.01	0	-0.85858	0.83863	2.18591
v2388	deletion_long	1.08323	0	0.01446	1	1.12812	-0.07249	-1.6038
v2389	other_complex_sv	1.53555	0	0.01	0	2.13421	-0.35129	-0.31192
v2390	deletion_long	0.56079	0	0.0754	1	0.17389	1.37773	3.18613
v2391	small_indel	-0.35781	0	0.21922	0	-0.87627	-0.62325	0.55189
v2392	snv	-0.83601	0	0.15763	0	1.37718	-1.02472	0.25782
v2393	snv	-0.83601	0	0.01	0	-0.54668	0.09877	-1.19077
v2394	other_complex_sv	1.18651	0	0.02044	0	-1.01734	0.55162	0.26725
v2395	other_complex_sv	1.55816	0	0.01	0	-0.96081	0.13094	0.55561
v2396	snv	-0.83601	0	0.02762	0	0.07071	-0.43819	-0.08874
v2397	snv	-0.83601	0	0.01	0	1.08798	-2.55123	0.83933
v2398	snv	-0.83601	1	0.01	0	0.42416	-0.30269	-0.95654
v2399	duplication_short	0.34727	0	0.01	1	0.37825	-1.37396	0.10759
v2400	deletion_short	0.15884	0	0.06439	1	-0.77624	-1.3361	-0.59591
v2401	other_complex_sv	1.35095	0	0.08686	0	-0.07444	0.20914	-0.94027
v2402	snv	-0.83601	0	0.13574	0	-0.68363	-0.83874	-0.53797
v2403	snv	-0.83601	0	0.01	0	0.95209	-0.29018	0.33534
v2404	other_complex_sv	0.25428	0	0.01	0	-0.06713	-0.70753	-0.10847
v2405	small_indel	-0.21386	0	0.0111	0	0.21376	0.70728	0.8162
v2406	duplication_long	1.45837	0	0.03448	1	-0.29387	0.53145	-0.51825
v2407	snv	-0.83601	1	0.02457	0	0.4705	0.60852	-0.75793
v2408	snv	-0.83601	0	0.01486	0	0.23338	0.70045	0.41486
v2409	snv	-0.83601	0	0.07612	0	-0.77396	-0.99484	1.45787
v2410	snv	-0.83601	0	0.01	0	-0.43512	-0.04669	0.28204
v2411	snv	-0.83601	1	0.03459	0	1.1132	-0.70751	-0.27972
v2412	snv	-0.83601	0	0.03498	0	0.01464	1.3317	2.10272
v2413	snv	-0.83601	0	0.01	0	-0.02239	-0.05102	1.78376
v2414	other_complex_sv	0.20506	0	0.01	0	0.55204	-1.873	1.19416
v2415	snv	-0.83601	0	0.02743	0	1.34462	-0.26091	0.02685
v2416	other_complex_sv	1.52591	0	0.05994	0	-0.88525	0.72223	0.60207
v2417	snv	-0.83601	0	0.05162	0	0.67233	1.18876	-0.61539
v2418	inversion_bnd_complex	0.43183	0	0.01	0	-0.48774	-2.17082	-0.3471
v2419	snv	-0.83601	0	0.01	0	1.68748	1.76579	0.7935
v2420	duplication_short	1.54271	0	0.01	1	0.79251	-1.01632	1.63897
v2421	snv	-0.83601	0	0.24663	0	0.56217	0.90453	-0.99754
v2422	insertion_mei	0.75022	0	0.01	0	0.48432	-0.16138	-0.99131
v2423	snv	-0.83601	0	0.01133	0	0.15099	0.05282	0.23749
v2424	duplication_long	1.39755	0	0.01	1	0.08553	1.65859	0.10291
v2425	snv	-0.83601	0	0.02696	0	0.47765	-0.97068	0.77858
v2426	snv	-0.83601	0	0.01	0	0.49003	-1.00715	-1.57093
v2427	snv	-0.83601	0	0.02551	0	-0.6913	-1.74762	-1.2736
v2428	str_vntr_repeat	1.74406	1	0.01	0	1.36639	-0.36868	0.40786
v2429	snv	-0.83601	0	0.03508	0	-1.63947	-1.21701	0.58999
v2430	str_vntr_repeat	0.16029	1	0.01	0	-0.56805	0.55717	0.16485
v2431	small_indel	-0.17599	0	0.01	0	-0.09494	-1.482	-0.77625
v2432	duplication_short	1.16494	0	0.01	1	-0.15583	0.49522	0.13134
v2433	duplication_short	1.2197	0	0.01	1	1.07361	0.21251	-1.20774
v2434	snv	-0.83601	0	0.03528	0	0.37133	0.4767	-0.80399
v2435	other_complex_sv	1.59612	0	0.01	0	-0.65974	-0.58536	0.7903
v2436	snv	-0.83601	0	0.01	0	-1.45117	0.64725	2.06012
v2437	duplication_short	1.76834	0	0.01	1	-1.05495	0.646	-0.49297
v2438	snv	-0.83601	0	0.01	0	-0.83401	0.99476	-0.49151
v2439	insertion_mei	1.65134	0	0.01	0	-0.08557	0.15119	-0.3748
v2440	snv	-0.83601	0	0.11087	0	1.12622	1.29996	-0.48235
v2441	snv	-0.83601	0	0.01	0	0.81629	-0.31288	-0.34214
v2442	snv	-0.83601	0	0.01	0	-0.48057	-1.6812	-0.75237
v2443	snv	-0.83601	0	0.01	0	0.06276	1.59081	-0.60369
v2444	inversion_bnd_complex	0.93689	1	0.01	0	-1.01811	2.27258	-1.02756
v2445	snv	-0.83601	0	0.02796	0	-0.87013	-0.85054	1.8441
v2446	deletion_long	0.2344	0	0.01	1	2.43948	0.0646	0.88735
v2447	snv	-0.83601	0	0.01572	0	0.39621	0.89411	-0.0291
v2448	small_indel	-0.13669	0	0.01	0	2.30778	-0.27728	0.80533
v2449	snv	-0.83601	0	0.03564	0	0.07491	0.79723	-0.75263
v2450	str_vntr_repeat	1.01703	1	0.01267	0	-0.61676	-0.929	1.23878
v2451	snv	-0.83601	0	0.10791	0	0.51061	1.37467	-1.67695
v2452	snv	-0.83601	0	0.01	0	-0.201	-1.04644	-1.25067
v2453	small_indel	-0.05488	0	0.01	0	-0.10615	0.87783	1.04119
v2454	snv	-0.83601	0	0.03651	0	0.91864	0.9598	0.47121
v2455	snv	-0.83601	0	0.05396	0	-0.19453	0.24682	0.62028
v2456	duplication_short	0.51716	0	0.01	1	0.47546	0.85577	0.05582
v2457	deletion_short	0.90134	0	0.01	1	0.40446	-0.06182	1.66337
v2458	snv	-0.83601	0	0.01	0	1.29631	0.10302	-1.39351
v2459	duplication_short	0.48514	1	0.01	1	0.48849	-0.05948	1.26136
v2460	snv	-0.83601	0	0.03683	0	0.55421	-0.07882	-1.3622
v2461	inversion_bnd_complex	1.04199	0	0.24231	0	2.41808	0.77523	-0.25497
v2462	duplication_long	1.93066	0	0.01	1	-1.12624	-1.40753	-0.92273
v2463	snv	-0.83601	0	0.01725	0	0.01659	0.36737	-1.85147
v2464	snv	-0.83601	0	0.01	0	0.07278	2.09707	0.44735
v2465	snv	-0.83601	0	0.01	0	1.44038	-0.96972	-0.73485
v2466	snv	-0.83601	0	0.01	0	-0.11992	0.11457	0.39957
v2467	duplication_short	1.68598	0	0.01446	1	0.02499	0.57575	1.84086
v2468	str_vntr_repeat	1.03053	1	0.01	0	-0.54387	-0.78407	0.52164
v2469	snv	-0.83601	0	0.01	0	2.21213	0.83054	-0.73629
v2470	inversion_bnd_complex	0.1834	0	0.01	0	1.8688	0.55066	1.79573
v2471	duplication_long	1.35969	0	0.01	1	-0.17358	0.56613	-0.8841
v2472	deletion_long	0.9413	1	0.01	1	1.08093	-1.83876	-0.91006
v2473	small_indel	-0.33801	0	0.01	0	1.17041	0.92037	0.58266
v2474	snv	-0.83601	0	0.01	0	-0.89928	-1.01427	-0.8709
v2475	str_vntr_repeat	1.84432	1	0.01	0	0.18312	0.29311	-1.18715
v2476	deletion_long	1.88635	0	0.01	1	1.59625	0.04174	0.32313
v2477	duplication_short	0.84171	0	0.01	1	0.69256	0.09205	-2.68196
v2478	snv	-0.83601	1	0.05642	0	-0.58225	0.46623	0.98864
v2479	snv	-0.83601	0	0.01	0	-1.15759	0.83732	-0.33862
v2480	small_indel	-0.5481	0	0.10778	0	-0.02499	-1.10038	1.04674
v2481	str_vntr_repeat	1.60084	1	0.01	0	-0.75583	0.65948	1.49862
v2482	duplication_long	0.36616	0	0.01	1	0.62281	-0.55846	-0.45114
v2483	deletion_short	1.13661	0	0.09138	1	0.43125	-0.20527	-1.75193
v2484	snv	-0.83601	0	0.01	0	1.01529	-0.927	1.31408
v2485	inversion_bnd_complex	0.67294	0	0.01	0	0.29784	-0.67564	0.42667
v2486	deletion_short	1.13161	0	0.05922	1	-1.29527	-0.20207	0.99845
v2487	insertion_mei	1.369	0	0.01	0	1.38278	0.0766	0.0954
v2488	snv	-0.83601	0	0.04616	0	0.50915	-0.443	-0.76064
v2489	inversion_bnd_complex	1.35102	0	0.03859	0	-0.35945	1.1713	0.43087
v2490	deletion_long	1.18838	0	0.01	1	-0.37489	0.50531	0.81826
v2491	snv	-0.83601	0	0.01	0	1.26666	-0.94996	0.03035
v2492	snv	-0.83601	0	0.06162	0	0.55119	0.73284	-1.27603
v2493	deletion_short	0.13986	0	0.01	1	-1.69072	0.5855	0.32243
v2494	deletion_long	0.34092	0	0.01	1	-2.58517	0.67125	0.01225
v2495	duplication_long	0.89337	0	0.01	1	-0.48748	-0.17662	0.2807
v2496	snv	-0.83601	0	0.02157	0	0.22417	-1.43915	-0.72326
v2497	str_vntr_repeat	0.26121	1	0.01	0	0.61654	1.70075	0.83407
v2498	duplication_short	0.63501	0	0.01011	1	-1.71119	-0.56768	0.77662
v2499	deletion_short	0.53435	0	0.01	1	-0.26183	1.79983	0.6532
